billing_date,client_id,client_name,region,contract_type,consumption_kwh,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage
2024-07-26,8778,"Clark, Chen and Warren",Oeste,Residencial,3173,1735.26,0.16,507.68,39
2024-10-26,8779,"Lopez, Perez and Moyer",Este,Residencial,1892,600.8,0.22,416.24,97
2024-06-16,8780,"Brown, Berger and Ward",Norte,Comercial,7107,1786.43,0.1,710.7,36
2024-07-04,8781,"Andrews, Perez and Sosa",Centro,Comercial,1650,1464.61,0.21,346.5,95
2024-04-12,8782,"Jones, Stone and Patterson",Sur,Residencial,9400,827.97,0.14,1316.0000000000002,90
2024-02-06,8783,"Olson, Kim and Perez",Este,Residencial,581,237.67,0.23,133.63,35
2024-01-07,8784,"Wilson, Lyons and Salazar",Sur,Comercial,7484,1646.7,0.18,1347.12,72
2024-07-27,8785,Anderson Ltd,Sur,Comercial,1544,600.09,0.13,200.72,47
2024-01-19,8786,"Rivera, Williams and Luna",Este,Residencial,5413,1544.37,0.11,595.43,72
2024-01-17,8787,Juarez LLC,Oeste,Residencial,3308,1280.24,0.15,496.2,46
2024-04-06,8788,Schultz LLC,Sur,Residencial,6509,1483.94,0.13,846.1700000000001,62
2024-10-22,8789,Hill PLC,Centro,Comercial,2659,178.31,0.12,319.08,24
2024-09-13,8790,"Wheeler, Carlson and Wilson",Este,Comercial,4918,776.37,0.24,1180.32,31
2024-02-14,8791,Ford PLC,Centro,Residencial,117,819.14,0.12,14.04,37
2024-08-19,8792,"Walsh, Mckee and Hunter",Oeste,Residencial,3246,196.24,0.13,421.98,37
2024-06-18,8793,Vaughn-Aguirre,Norte,Residencial,3951,1824.86,0.12,474.12,3
2024-01-30,8794,Bryant-Cummings,Norte,Comercial,9624,1165.46,0.15,1443.6,72
2024-09-28,8795,"Wilson, Boyd and Rodriguez",Sur,Residencial,7380,639.19,0.2,1476.0,60
2024-01-23,8796,Thompson-Sherman,Este,Residencial,7396,367.31,0.23,1701.0800000000002,51
2024-09-15,8797,"Douglas, Oliver and Johnson",Norte,Residencial,5800,962.16,0.16,928.0,51
2024-04-14,8798,"Rose, Harris and Mitchell",Norte,Comercial,5551,395.46,0.18,999.18,23
2024-10-14,8799,Johnson-Campbell,Norte,Comercial,6970,463.94,0.17,1184.9,47
2024-11-05,8800,"Williams, Mills and Hart",Centro,Residencial,5197,997.47,0.17,883.49,7
2024-06-26,8801,Johnson Group,Sur,Residencial,7532,1188.54,0.21,1581.72,58
2024-01-09,8802,"Conley, Andrews and Jackson",Norte,Residencial,6977,173.26,0.13,907.01,88
2024-04-10,8803,Davis-Hamilton,Centro,Residencial,5868,82.92,0.23,1349.64,52
2024-01-04,8804,Orr-Smith,Sur,Comercial,5197,1594.38,0.12,623.64,0
2024-03-23,8805,"Arnold, Garrison and Martinez",Sur,Residencial,3979,1026.73,0.13,517.27,82
2024-10-09,8806,"Howell, Madden and Sanchez",Este,Comercial,9988,1394.9,0.11,1098.68,21
2024-05-04,8807,"Blackburn, Franklin and Murphy",Oeste,Comercial,3141,417.39,0.22,691.02,58
2024-04-20,8808,Richardson-Nelson,Centro,Comercial,6334,1613.17,0.15,950.1,59
2024-10-06,8809,Johnson Group,Sur,Residencial,4062,1575.5,0.14,568.6800000000001,85
2024-07-10,8810,Williams and Sons,Norte,Comercial,1752,1862.53,0.23,402.96,66
2024-09-08,8811,Dunn-Williams,Norte,Residencial,1662,1820.04,0.2,332.40000000000003,46
2024-01-22,8812,"Garcia, Brown and Vasquez",Centro,Residencial,3747,273.38,0.19,711.9300000000001,93
2024-06-04,8813,"Davis, Rivers and Reyes",Norte,Comercial,7490,1053.25,0.24,1797.6,17
2024-08-15,8814,Grant Inc,Sur,Comercial,9525,1320.67,0.16,1524.0,41
2024-07-03,8815,"Shepherd, Harris and Hoffman",Norte,Residencial,2813,170.07,0.15,421.95,31
2024-11-07,8816,"Wilson, Castillo and Robinson",Sur,Comercial,4338,1260.11,0.1,433.8,66
2024-02-02,8817,Morrison Inc,Sur,Residencial,4413,716.2,0.24,1059.12,78
2024-01-24,8818,Parsons Group,Este,Comercial,3565,706.58,0.18,641.6999999999999,38
2024-09-04,8819,"Valentine, Thomas and Thompson",Centro,Residencial,5131,494.87,0.23,1180.13,91
2024-09-29,8820,"Brown, Perkins and Jacobs",Centro,Comercial,8115,1410.19,0.19,1541.85,58
2024-03-31,8821,"Gates, Holloway and Cruz",Centro,Residencial,5499,687.11,0.23,1264.77,61
2024-10-17,8822,Gonzalez Inc,Sur,Comercial,8108,1463.71,0.23,1864.84,10
2024-04-05,8823,Bailey-Duffy,Norte,Residencial,3822,1131.23,0.15,573.3,1
2024-06-17,8824,Gallegos and Sons,Este,Comercial,6496,318.81,0.16,1039.36,16
2024-09-18,8825,Schaefer LLC,Norte,Comercial,1227,1808.12,0.22,269.94,55
2024-03-30,8826,"Bautista, Shea and Hunter",Sur,Residencial,814,917.01,0.22,179.08,23
2024-01-09,8827,Rivera-Wright,Oeste,Comercial,6748,1184.84,0.21,1417.08,21
2024-10-10,8828,Scott Ltd,Oeste,Comercial,2794,522.03,0.24,670.56,98
2024-01-29,8829,"Martinez, Whitaker and Wong",Oeste,Comercial,6266,1381.44,0.13,814.58,78
2024-01-29,8830,"Johnson, Lopez and White",Centro,Residencial,8263,624.4,0.12,991.56,21
2024-10-30,8831,Ellis-Gutierrez,Este,Comercial,1587,893.78,0.13,206.31,94
2024-02-14,8832,Chapman LLC,Norte,Residencial,6791,516.73,0.19,1290.29,59
2024-11-07,8833,"Clark, Romero and Parsons",Sur,Comercial,8850,428.72,0.17,1504.5,47
2024-06-08,8834,"Thompson, Hoover and Rogers",Este,Residencial,8576,1291.5,0.18,1543.6799999999998,82
2024-06-03,8835,Harper and Sons,Este,Comercial,6772,1982.85,0.15,1015.8,30
2024-01-20,8836,Stewart-Tucker,Sur,Comercial,4695,635.79,0.23,1079.85,40
2024-02-17,8837,"Mason, Ferguson and Martin",Este,Comercial,5575,171.22,0.16,892.0,77
2024-05-28,8838,"Mason, Campbell and Miller",Norte,Comercial,3598,844.87,0.17,611.6600000000001,76
2024-10-04,8839,Rodriguez PLC,Oeste,Residencial,4437,753.13,0.25,1109.25,76
2024-05-05,8840,Barnes and Sons,Centro,Residencial,4390,1582.87,0.12,526.8,88
2024-06-13,8841,"Mathis, Wise and Williamson",Sur,Residencial,7991,706.33,0.15,1198.65,32
2024-05-11,8842,"Hawkins, Graham and Moore",Sur,Comercial,2857,805.29,0.15,428.55,39
2024-04-10,8843,Holt-Davis,Sur,Comercial,3113,477.69,0.19,591.47,10
2024-04-16,8844,Orozco Ltd,Centro,Residencial,1822,586.14,0.16,291.52,46
2024-09-29,8845,Shaw-Bray,Norte,Comercial,1082,1690.9,0.24,259.68,44
2024-07-26,8846,Clark-Tanner,Este,Comercial,1219,1373.76,0.25,304.75,84
2024-08-23,8847,Mitchell-Neal,Centro,Residencial,4273,481.76,0.21,897.3299999999999,14
2024-09-26,8848,Downs PLC,Sur,Comercial,4548,475.86,0.16,727.6800000000001,35
2024-09-21,8849,Diaz-Zimmerman,Centro,Comercial,2047,1002.36,0.21,429.87,44
2024-01-08,8850,Haley-Gomez,Norte,Comercial,6875,238.18,0.18,1237.5,76
2024-01-08,8851,"Maynard, Miller and Mendoza",Sur,Residencial,9270,216.42,0.25,2317.5,55
2024-08-09,8852,Hill-Mueller,Sur,Comercial,6258,130.23,0.18,1126.44,12
2024-03-02,8853,Graham-Wilkinson,Centro,Comercial,1029,1942.67,0.22,226.38,52
2024-10-19,8854,Klein Group,Sur,Comercial,7079,1879.23,0.1,707.9000000000001,32
2024-04-28,8855,Garcia-Gonzalez,Norte,Comercial,9187,976.66,0.13,1194.31,7
2024-02-23,8856,Hayden Ltd,Sur,Comercial,9377,849.25,0.22,2062.94,29
2024-06-11,8857,"Contreras, Smith and Garza",Este,Comercial,9932,469.22,0.22,2185.04,62
2024-09-14,8858,Hernandez Group,Este,Comercial,6569,804.49,0.18,1182.4199999999998,68
2024-08-07,8859,Rojas-Norman,Este,Residencial,4655,1140.79,0.22,1024.1,44
2024-05-28,8860,"Logan, Hughes and Larson",Este,Residencial,5148,1791.73,0.14,720.72,32
2024-06-03,8861,Roberts LLC,Centro,Comercial,3346,444.29,0.2,669.2,79
2024-07-10,8862,Higgins Inc,Sur,Comercial,4873,1103.6,0.15,730.9499999999999,72
2024-03-31,8863,Alvarez-Morris,Norte,Comercial,3125,660.79,0.12,375.0,22
2024-06-11,8864,Pham-Lewis,Norte,Residencial,8606,1523.75,0.2,1721.2,19
2024-09-12,8865,Riggs Ltd,Centro,Comercial,5108,859.26,0.15,766.1999999999999,92
2024-01-16,8866,Bowen Inc,Norte,Residencial,858,1897.68,0.22,188.76,27
2024-04-08,8867,Christensen-Fox,Norte,Residencial,6509,1273.2,0.18,1171.62,96
2024-11-03,8868,Scott Ltd,Sur,Residencial,8082,676.53,0.13,1050.66,98
2024-08-31,8869,Hull Ltd,Norte,Residencial,316,1608.69,0.15,47.4,86
2024-10-31,8870,"Stuart, Anderson and Kemp",Oeste,Comercial,6817,1029.08,0.25,1704.25,40
2024-11-08,8871,Gonzalez Inc,Centro,Residencial,4033,1797.9,0.18,725.9399999999999,58
2024-05-27,8872,Lane Group,Sur,Comercial,2312,1833.48,0.16,369.92,49
2024-02-17,8873,Massey LLC,Este,Residencial,3607,258.43,0.24,865.68,68
2024-09-28,8874,Richards and Sons,Este,Residencial,3368,481.27,0.13,437.84,58
2024-06-30,8875,Hogan-Valdez,Norte,Comercial,7377,804.62,0.11,811.47,75
2024-06-24,8876,Garner-Franklin,Este,Residencial,884,1138.65,0.12,106.08,66
2024-09-13,8877,Santiago PLC,Oeste,Comercial,3968,1212.88,0.22,872.96,58
2024-08-20,8878,Johnson Ltd,Norte,Residencial,5673,246.32,0.18,1021.14,95
2024-08-03,8879,Castillo-Shepherd,Sur,Residencial,5633,1673.48,0.14,788.6200000000001,65
2024-04-15,8880,Beard-Young,Norte,Residencial,8669,343.54,0.11,953.59,83
2024-08-25,8881,"Garcia, Ramirez and Navarro",Oeste,Residencial,7191,360.32,0.15,1078.65,35
2024-04-03,8882,Frazier Inc,Norte,Comercial,7466,1773.37,0.15,1119.9,20
2024-02-29,8883,Reynolds-Scott,Norte,Comercial,8892,239.03,0.23,2045.16,30
2024-06-10,8884,Brown LLC,Norte,Comercial,9463,1857.58,0.22,2081.86,24
2024-01-29,8885,"Johnson, Schneider and Jones",Norte,Residencial,8458,1522.31,0.19,1607.02,30
2024-06-24,8886,Taylor-Brown,Oeste,Residencial,2306,1342.48,0.19,438.14,45
2024-06-20,8887,"Hernandez, Parks and Harrison",Sur,Comercial,7979,1855.53,0.15,1196.85,0
2024-06-16,8888,Miller Ltd,Sur,Residencial,3618,1212.62,0.14,506.52,88
2024-10-07,8889,"Watson, Hinton and Allen",Sur,Residencial,9333,1780.39,0.25,2333.25,97
2024-10-23,8890,"Barry, Austin and Sharp",Centro,Comercial,4070,1278.86,0.24,976.8,19
2024-09-18,8891,"Smith, Mora and Orr",Norte,Residencial,9448,1977.71,0.15,1417.2,71
2024-04-10,8892,Steele Group,Norte,Comercial,3966,568.43,0.25,991.5,52
2024-03-25,8893,Matthews Group,Sur,Comercial,2494,1660.55,0.1,249.4,16
2024-09-02,8894,Wallace PLC,Sur,Comercial,3537,688.6,0.17,601.2900000000001,28
2024-08-29,8895,Henry-Rodriguez,Centro,Comercial,8139,1894.35,0.24,1953.36,12
2024-01-19,8896,Jones-Mcdonald,Norte,Residencial,8815,1832.15,0.14,1234.1,88
2024-07-09,8897,Allen PLC,Centro,Residencial,7693,1349.5,0.17,1307.8100000000002,92
2024-06-23,8898,Williams-Francis,Oeste,Residencial,6509,478.24,0.18,1171.62,24
2024-01-04,8899,Barrett Inc,Sur,Residencial,4297,388.76,0.17,730.49,73
2024-03-31,8900,Gonzalez and Sons,Oeste,Residencial,9618,419.23,0.2,1923.6,2
2024-06-30,8901,Miller Inc,Sur,Comercial,9360,406.5,0.16,1497.6,62
2024-05-21,8902,Gonzalez-Frederick,Centro,Residencial,9206,1870.03,0.19,1749.14,62
2024-03-12,8903,"Rodriguez, Mitchell and Owens",Este,Comercial,1029,1129.49,0.23,236.67,9
2024-05-14,8904,Black-Johnson,Este,Comercial,5426,883.44,0.14,759.6400000000001,46
2024-11-07,8905,"Brooks, Skinner and Brown",Oeste,Residencial,4107,864.97,0.15,616.05,83
2024-03-10,8906,Ortega-Wright,Sur,Comercial,1295,268.12,0.14,181.3,44
2024-07-27,8907,Ray Group,Sur,Comercial,6466,1124.91,0.21,1357.86,12
2024-05-04,8908,"Allen, Pennington and Hill",Este,Residencial,100,307.87,0.1,10.0,13
2024-10-12,8909,Finley-Anderson,Oeste,Comercial,2593,1025.18,0.23,596.39,3
2024-08-11,8910,Brown-Flynn,Sur,Comercial,9716,285.87,0.16,1554.56,40
2024-06-02,8911,Nielsen and Sons,Oeste,Residencial,7283,871.73,0.23,1675.09,70
2024-01-24,8912,"Jackson, Anderson and Roach",Sur,Residencial,9001,445.16,0.22,1980.22,33
2024-07-15,8913,Daugherty-Stanley,Oeste,Comercial,7770,692.24,0.22,1709.4,94
2024-08-29,8914,Fisher-Buchanan,Oeste,Residencial,8015,1484.42,0.2,1603.0,9
2024-10-31,8915,Nunez LLC,Sur,Residencial,3465,328.62,0.11,381.15,65
2024-06-04,8916,"Fischer, Johnson and Kim",Sur,Comercial,8542,1699.89,0.18,1537.56,50
2024-04-10,8917,Nguyen Inc,Sur,Comercial,5983,595.68,0.2,1196.6,40
2024-05-20,8918,Williamson Ltd,Norte,Comercial,956,978.62,0.24,229.44,26
2024-09-05,8919,Rodriguez Ltd,Norte,Residencial,7794,73.19,0.24,1870.56,88
2024-06-29,8920,Mathews PLC,Este,Residencial,1874,797.34,0.19,356.06,52
2024-03-19,8921,"Richards, Torres and Murray",Norte,Residencial,3008,1855.26,0.19,571.52,64
2024-03-21,8922,Ellis-Robles,Centro,Residencial,7896,1041.57,0.2,1579.2,40
2024-07-18,8923,Bailey and Sons,Norte,Residencial,7321,869.35,0.11,805.3100000000001,32
2024-10-01,8924,"Jacobs, Ramos and Reilly",Oeste,Residencial,3856,668.24,0.23,886.88,8
2024-07-31,8925,Molina-Christian,Oeste,Comercial,3867,563.18,0.2,773.4000000000001,93
2024-03-28,8926,Robinson-Gonzalez,Norte,Residencial,6090,265.31,0.14,852.6000000000001,9
2024-01-12,8927,"Owens, Stewart and Gardner",Norte,Comercial,3532,824.06,0.13,459.16,72
2024-01-09,8928,Norris Group,Oeste,Residencial,8472,922.66,0.25,2118.0,26
2024-03-25,8929,"Clark, Tate and Williams",Centro,Comercial,5470,1366.84,0.19,1039.3,19
2024-06-20,8930,Larson-Anderson,Sur,Comercial,2919,74.74,0.11,321.09,31
2024-03-26,8931,"Robinson, Chavez and Gibson",Este,Residencial,969,118.18,0.11,106.59,18
2024-02-22,8932,"Jackson, Cummings and Lynch",Norte,Comercial,4566,1285.82,0.12,547.92,21
2024-02-11,8933,"Hill, Allen and Ray",Sur,Residencial,761,1235.27,0.21,159.81,22
2024-05-22,8934,Sharp-Waller,Sur,Residencial,5947,1320.83,0.21,1248.87,10
2024-03-28,8935,Foster LLC,Este,Residencial,2195,524.27,0.23,504.85,67
2024-07-31,8936,"Knight, Scott and Calderon",Este,Comercial,7698,174.47,0.13,1000.74,25
2024-07-24,8937,Rogers-Bentley,Sur,Residencial,3386,212.59,0.24,812.64,99
2024-08-31,8938,Lam Ltd,Sur,Comercial,2570,759.48,0.13,334.1,94
2024-08-14,8939,Martin-Ingram,Este,Comercial,2698,697.42,0.18,485.64,19
2024-04-15,8940,Sanchez PLC,Oeste,Comercial,4546,689.64,0.22,1000.12,56
2024-05-16,8941,Bell Group,Este,Residencial,8886,1091.59,0.16,1421.76,77
2024-04-27,8942,"Boyd, Best and Allen",Oeste,Comercial,470,811.87,0.19,89.3,17
2024-09-20,8943,Moore Ltd,Sur,Comercial,8352,1358.92,0.22,1837.44,0
2024-08-15,8944,Parker Ltd,Norte,Comercial,5054,83.78,0.22,1111.88,9
2024-06-01,8945,Velasquez-Ramirez,Oeste,Residencial,4923,1878.17,0.16,787.6800000000001,67
2024-06-18,8946,Davies Ltd,Norte,Comercial,4056,390.83,0.12,486.72,75
2024-07-04,8947,Bryant-Hall,Norte,Comercial,5730,263.1,0.16,916.8,10
2024-02-07,8948,Diaz-Patterson,Oeste,Comercial,5589,365.5,0.24,1341.36,90
2024-08-25,8949,Holmes-Thomas,Oeste,Residencial,2779,199.96,0.14,389.06000000000006,10
2024-08-31,8950,Hartman Inc,Oeste,Comercial,1736,1061.28,0.2,347.20000000000005,53
2024-06-29,8951,"Ryan, Orr and Davis",Centro,Comercial,8530,1281.49,0.16,1364.8,19
2024-08-29,8952,Hart LLC,Este,Comercial,3974,592.37,0.18,715.3199999999999,44
2024-01-23,8953,Gomez PLC,Oeste,Comercial,5426,705.4,0.19,1030.94,79
2024-02-25,8954,Sherman-Robinson,Oeste,Comercial,589,941.41,0.22,129.58,99
2024-09-17,8955,Berry-James,Sur,Comercial,2222,1938.63,0.22,488.84,19
2024-08-29,8956,Valencia-Lee,Este,Residencial,1111,1907.43,0.15,166.65,23
2024-08-11,8957,"Curry, Cooley and Thomas",Oeste,Comercial,5072,1151.17,0.19,963.68,32
2024-09-13,8958,"Myers, Garcia and Williams",Sur,Residencial,231,884.1,0.12,27.72,64
2024-03-07,8959,"Knight, Burke and Mitchell",Este,Comercial,4059,939.75,0.11,446.49,36
2024-09-29,8960,"Miller, Mccoy and Howell",Centro,Comercial,8925,1645.61,0.19,1695.75,95
2024-07-24,8961,"Scott, Osborn and Martinez",Norte,Comercial,6834,1978.53,0.21,1435.14,75
2024-09-01,8962,Jackson-Smith,Este,Comercial,9888,1938.04,0.15,1483.2,51
2024-02-19,8963,Flowers Inc,Sur,Residencial,1269,1089.11,0.1,126.9,31
2024-05-20,8964,"Deleon, Garcia and Davis",Sur,Residencial,8895,99.42,0.18,1601.1,27
2024-11-02,8965,"Luna, Smith and Roberts",Sur,Comercial,5827,371.84,0.17,990.59,31
2024-04-03,8966,Wilkerson Ltd,Centro,Comercial,4902,127.51,0.22,1078.44,23
2024-07-13,8967,"Rivas, Fuentes and Stewart",Oeste,Residencial,6950,1553.39,0.25,1737.5,20
2024-04-05,8968,Wilson-Franklin,Sur,Residencial,154,1374.83,0.2,30.8,82
2024-09-18,8969,Chang-Rodriguez,Este,Residencial,283,1735.3,0.1,28.3,8
2024-05-26,8970,Thomas-Lopez,Oeste,Comercial,7865,586.75,0.13,1022.45,48
2024-03-14,8971,Thomas Ltd,Sur,Comercial,6167,114.59,0.22,1356.74,67
2024-07-19,8972,"Wade, Nguyen and Ingram",Este,Comercial,5050,1520.44,0.14,707.0000000000001,83
2024-03-02,8973,Hancock-Santos,Este,Comercial,6332,281.67,0.22,1393.04,78
2024-01-02,8974,Hurst-Clark,Oeste,Comercial,7807,1811.91,0.15,1171.05,11
2024-08-07,8975,Jones Ltd,Este,Comercial,8761,464.56,0.22,1927.42,17
2024-05-30,8976,"Mitchell, Schaefer and Parker",Este,Comercial,9901,1454.81,0.12,1188.12,18
2024-03-19,8977,Powell-Rosales,Este,Comercial,6840,1431.8,0.18,1231.2,28
2024-05-24,8978,White Ltd,Este,Residencial,9234,1931.61,0.17,1569.7800000000002,37
2024-10-20,8979,Ford-Holt,Centro,Residencial,6453,992.33,0.12,774.36,1
2024-07-01,8980,"Anderson, Davies and Carter",Sur,Residencial,6392,872.17,0.11,703.12,76
2024-06-14,8981,"Williams, Hebert and Mora",Sur,Residencial,1854,122.86,0.15,278.1,26
2024-10-30,8982,Young-Jefferson,Centro,Comercial,9327,444.65,0.21,1958.67,36
2024-03-12,8983,Martin-Lopez,Norte,Comercial,2125,1974.73,0.13,276.25,27
2024-11-04,8984,James-Hopkins,Oeste,Residencial,1739,1143.01,0.14,243.46000000000004,14
2024-04-21,8985,Bates Inc,Oeste,Residencial,1884,400.87,0.19,357.96,6
2024-07-05,8986,"Terry, Evans and Zamora",Oeste,Residencial,6953,172.83,0.1,695.3000000000001,15
2024-03-03,8987,"Shelton, Carson and Johnston",Este,Residencial,2061,246.69,0.14,288.54,18
2024-08-23,8988,Peters Group,Este,Residencial,8045,1000.14,0.16,1287.2,77
2024-10-21,8989,Salazar-Sanchez,Este,Comercial,5244,588.98,0.13,681.72,3
2024-09-19,8990,Nguyen-Cannon,Oeste,Comercial,8916,349.21,0.22,1961.52,67
2024-04-06,8991,Williams Ltd,Centro,Residencial,9944,776.35,0.15,1491.6,27
2024-09-17,8992,Love-Johns,Sur,Residencial,4838,1275.95,0.25,1209.5,19
2024-03-31,8993,Evans-Dean,Centro,Comercial,8529,330.32,0.17,1449.93,2
2024-07-18,8994,Mcbride-Sullivan,Este,Residencial,7137,1783.49,0.24,1712.88,80
2024-07-06,8995,Ford-Kim,Sur,Comercial,5261,1530.7,0.17,894.3700000000001,78
2024-06-21,8996,"Bean, King and Lewis",Este,Comercial,2864,174.65,0.2,572.8000000000001,66
2024-11-05,8997,Willis-George,Norte,Comercial,8728,84.28,0.12,1047.36,15
2024-09-21,8998,"Aguilar, Waters and Williams",Oeste,Comercial,7825,1238.08,0.19,1486.75,37
2024-05-21,8999,"Wood, Roberts and Lee",Norte,Residencial,4642,1462.68,0.11,510.62,82
2024-10-11,9000,Moreno-Hunt,Centro,Comercial,7614,1295.79,0.14,1065.96,36
2024-02-10,9001,Anderson-Ortega,Centro,Comercial,6285,1502.73,0.17,1068.45,60
2024-10-28,9002,"Mccarthy, Moss and Harris",Norte,Comercial,6390,799.7,0.24,1533.6,87
2024-03-16,9003,Vasquez-Kramer,Centro,Residencial,1847,686.05,0.17,313.99,1
2024-03-17,9004,"Walker, Boone and Greene",Centro,Comercial,731,693.32,0.24,175.44,24
2024-07-04,9005,Parks-Bullock,Oeste,Residencial,3132,911.5,0.13,407.16,10
2024-03-09,9006,Ortiz and Sons,Norte,Residencial,1557,1804.15,0.17,264.69,95
2024-10-30,9007,Weaver PLC,Centro,Comercial,1098,1946.43,0.17,186.66000000000005,22
2024-07-22,9008,Mendoza-Webb,Sur,Residencial,9854,1980.16,0.21,2069.34,50
2024-01-11,9009,Harmon-Foster,Norte,Comercial,5166,1698.89,0.18,929.88,94
2024-07-16,9010,Kelly-Morgan,Este,Residencial,2822,1970.4,0.16,451.52,57
2024-03-10,9011,Brewer-Johnson,Oeste,Residencial,9598,875.11,0.19,1823.62,62
2024-09-20,9012,Smith-Nelson,Centro,Residencial,5508,522.37,0.12,660.9599999999999,58
2024-01-03,9013,Wolf Group,Este,Residencial,1715,709.96,0.15,257.25,46
2024-02-07,9014,"Lang, Gonzales and Aguilar",Este,Residencial,6238,776.08,0.11,686.18,15
2024-11-06,9015,Smith-White,Sur,Comercial,2465,103.82,0.18,443.7,30
2024-10-31,9016,Brown-Hunt,Norte,Comercial,1011,496.62,0.2,202.2,6
2024-09-30,9017,Kelly-Henderson,Este,Residencial,3745,431.95,0.1,374.5,92
2024-05-15,9018,Garcia-Gonzalez,Sur,Comercial,5220,1083.52,0.13,678.6,76
2024-06-05,9019,"Marshall, Roberts and Murphy",Oeste,Comercial,1147,267.57,0.11,126.17,93
2024-02-02,9020,"Chen, Fox and Cunningham",Sur,Residencial,5333,1524.94,0.22,1173.26,44
2024-02-23,9021,Nguyen-Thomas,Oeste,Comercial,5012,503.57,0.13,651.5600000000001,7
2024-01-12,9022,Ortiz-Simon,Este,Comercial,6962,1746.52,0.18,1253.16,92
2024-03-21,9023,Oliver-Collins,Centro,Comercial,1747,149.14,0.16,279.52,84
2024-09-13,9024,"Gonzalez, Hall and Ross",Oeste,Comercial,2659,1160.56,0.24,638.16,70
2024-07-09,9025,Martin and Sons,Oeste,Residencial,3172,1077.78,0.11,348.92,6
2024-06-06,9026,"Hampton, Gonzalez and Olson",Este,Residencial,6597,1095.1,0.23,1517.3100000000002,95
2024-08-29,9027,"Johnson, Gardner and Sanders",Sur,Residencial,768,1723.17,0.24,184.32,40
2024-07-03,9028,"Clark, Stanley and Colon",Sur,Comercial,356,600.99,0.17,60.52,53
2024-02-10,9029,Cowan Group,Norte,Comercial,4403,1044.95,0.13,572.39,20
2024-05-19,9030,Brady and Sons,Este,Comercial,7424,1922.8,0.13,965.12,67
2024-05-04,9031,James-Rodriguez,Norte,Comercial,3415,1729.68,0.17,580.5500000000001,47
2024-06-04,9032,"Ramos, Abbott and Hughes",Sur,Residencial,8605,621.1,0.11,946.55,90
2024-02-27,9033,Herrera-Gallegos,Centro,Comercial,5483,985.49,0.13,712.7900000000001,35
2024-05-02,9034,"Thompson, Lowery and Stevens",Centro,Comercial,3483,1358.11,0.11,383.13,55
2024-03-11,9035,"Ingram, Holloway and Cooper",Centro,Comercial,4562,1529.78,0.25,1140.5,21
2024-01-16,9036,Hicks-Dennis,Oeste,Comercial,634,1544.52,0.2,126.8,23
2024-09-24,9037,"West, Hurley and Carpenter",Sur,Comercial,8580,1496.38,0.16,1372.8,97
2024-09-28,9038,Mcintyre-Moore,Sur,Comercial,1222,1714.13,0.18,219.96,85
2024-07-13,9039,Hampton-Hernandez,Sur,Comercial,5470,1899.48,0.12,656.4,46
2024-02-25,9040,Henderson Group,Sur,Residencial,2204,528.67,0.24,528.96,38
2024-03-30,9041,Blackwell Ltd,Sur,Residencial,8878,871.42,0.24,2130.72,11
2024-11-02,9042,Ellis Ltd,Sur,Residencial,1309,1771.97,0.24,314.16,51
2024-11-04,9043,"Simpson, Garcia and Morris",Oeste,Residencial,7500,1119.09,0.1,750.0,59
2024-03-31,9044,Liu PLC,Oeste,Comercial,8084,791.72,0.14,1131.7600000000002,12
2024-03-28,9045,Bennett-Mcgee,Oeste,Residencial,5217,97.04,0.25,1304.25,88
2024-06-13,9046,Richardson and Sons,Oeste,Residencial,7208,1522.49,0.25,1802.0,32
2024-03-14,9047,Brown and Sons,Sur,Comercial,9368,847.07,0.14,1311.5200000000002,16
2024-02-27,9048,Williams-Munoz,Este,Comercial,5074,180.59,0.25,1268.5,16
2024-01-28,9049,"Griffith, Martinez and Adams",Centro,Comercial,6465,306.61,0.25,1616.25,90
2024-06-27,9050,"Fitzgerald, Nguyen and Warner",Oeste,Comercial,2803,751.71,0.18,504.54,85
2024-10-08,9051,Brown Ltd,Norte,Comercial,6994,707.18,0.13,909.22,24
2024-05-20,9052,Rodriguez Group,Centro,Residencial,7400,427.29,0.16,1184.0,49
2024-10-24,9053,Lopez-Johnston,Centro,Comercial,8414,1779.73,0.2,1682.8000000000002,44
2024-09-22,9054,Velez-Smith,Centro,Comercial,6160,137.2,0.2,1232.0,5
